state,USPS,datew,incidI,date
Puerto Rico,PR,2021-05-08,2689,2021-05-08
Puerto Rico,PR,2021-05-15,1383,2021-05-15
Puerto Rico,PR,2021-05-22,1095,2021-05-22
Puerto Rico,PR,2021-05-29,814,2021-05-29
Puerto Rico,PR,2021-06-05,422,2021-06-05
Puerto Rico,PR,2021-06-12,356,2021-06-12
Puerto Rico,PR,2021-06-19,348,2021-06-19
Puerto Rico,PR,2021-06-26,244,2021-06-26
Puerto Rico,PR,2021-07-03,275,2021-07-03
Puerto Rico,PR,2021-07-10,473,2021-07-10
Puerto Rico,PR,2021-07-17,953,2021-07-17
Puerto Rico,PR,2021-07-24,2543,2021-07-24
Puerto Rico,PR,2021-07-31,2568,2021-07-31
Puerto Rico,PR,2021-08-07,4691,2021-08-07
Puerto Rico,PR,2021-08-14,6432,2021-08-14
Puerto Rico,PR,2021-08-21,5822,2021-08-21
Puerto Rico,PR,2021-08-28,5589,2021-08-28
Puerto Rico,PR,2021-09-04,4378,2021-09-04
Puerto Rico,PR,2021-09-11,2875,2021-09-11
Puerto Rico,PR,2021-09-18,2186,2021-09-18
Puerto Rico,PR,2021-09-25,1644,2021-09-25
Puerto Rico,PR,2021-10-02,1073,2021-10-02
Puerto Rico,PR,2021-10-09,1233,2021-10-09
Puerto Rico,PR,2021-10-16,978,2021-10-16
Puerto Rico,PR,2021-10-23,732,2021-10-23
Puerto Rico,PR,2021-10-30,668,2021-10-30
Puerto Rico,PR,2021-11-06,795,2021-11-06
Puerto Rico,PR,2021-11-13,880,2021-11-13
Puerto Rico,PR,2021-11-20,871,2021-11-20
Puerto Rico,PR,2021-11-27,576,2021-11-27
Puerto Rico,PR,2021-12-04,776,2021-12-04
Puerto Rico,PR,2021-12-11,711,2021-12-11
Puerto Rico,PR,2021-12-18,3736,2021-12-18
Puerto Rico,PR,2021-12-25,32162,2021-12-25
Puerto Rico,PR,2022-01-01,47008,2022-01-01
Puerto Rico,PR,2022-01-08,74434,2022-01-08
Puerto Rico,PR,2022-01-15,60383,2022-01-15
Puerto Rico,PR,2022-01-22,31259,2022-01-22
Puerto Rico,PR,2022-01-29,16642,2022-01-29
Puerto Rico,PR,2022-02-05,8280,2022-02-05
Puerto Rico,PR,2022-02-12,4883,2022-02-12
Puerto Rico,PR,2022-02-19,3061,2022-02-19
Puerto Rico,PR,2022-02-26,1892,2022-02-26
Puerto Rico,PR,2022-03-05,1449,2022-03-05
Puerto Rico,PR,2022-03-12,1195,2022-03-12
Puerto Rico,PR,2022-03-19,1566,2022-03-19
Puerto Rico,PR,2022-03-26,1879,2022-03-26
Puerto Rico,PR,2022-04-02,2396,2022-04-02
Puerto Rico,PR,2022-04-09,4236,2022-04-09
Puerto Rico,PR,2022-04-16,5106,2022-04-16
Puerto Rico,PR,2022-04-23,21622,2022-04-23
Puerto Rico,PR,2022-04-30,24707,2022-04-30
Puerto Rico,PR,2022-05-07,30742,2022-05-07
Puerto Rico,PR,2022-05-14,29813,2022-05-14
Puerto Rico,PR,2022-05-21,34450,2022-05-21
Puerto Rico,PR,2022-05-28,30467,2022-05-28
Puerto Rico,PR,2022-06-04,25173,2022-06-04
Puerto Rico,PR,2022-06-11,24593,2022-06-11
Puerto Rico,PR,2022-06-18,21282,2022-06-18
Puerto Rico,PR,2022-06-25,25134,2022-06-25
Puerto Rico,PR,2022-07-02,21445,2022-07-02
Puerto Rico,PR,2022-07-09,18177,2022-07-09
Puerto Rico,PR,2022-07-16,15752,2022-07-16
Puerto Rico,PR,2022-07-23,19067,2022-07-23
Puerto Rico,PR,2022-07-30,17218,2022-07-30
Puerto Rico,PR,2022-08-06,19487,2022-08-06
Puerto Rico,PR,2022-08-13,18985,2022-08-13
Puerto Rico,PR,2022-08-20,13863,2022-08-20
Puerto Rico,PR,2022-08-27,14679,2022-08-27
Puerto Rico,PR,2022-09-03,12820,2022-09-03
Puerto Rico,PR,2022-09-10,7793,2022-09-10
Puerto Rico,PR,2022-09-17,9140,2022-09-17
Puerto Rico,PR,2022-09-24,2711,2022-09-24
Puerto Rico,PR,2022-10-01,7583,2022-10-01
Puerto Rico,PR,2022-10-08,4679,2022-10-08
Puerto Rico,PR,2022-10-15,4164,2022-10-15
Puerto Rico,PR,2022-10-22,3507,2022-10-22
Puerto Rico,PR,2022-10-29,10238,2022-10-29
Puerto Rico,PR,2022-11-05,6824,2022-11-05
Puerto Rico,PR,2022-11-12,6497,2022-11-12
Puerto Rico,PR,2022-11-19,7398,2022-11-19
Puerto Rico,PR,2022-11-26,4673,2022-11-26
Puerto Rico,PR,2022-12-03,10885,2022-12-03
Puerto Rico,PR,2022-12-10,9744,2022-12-10
Puerto Rico,PR,2022-12-17,9762,2022-12-17
Puerto Rico,PR,2022-12-24,10036,2022-12-24
Puerto Rico,PR,2022-12-31,7744,2022-12-31
Puerto Rico,PR,2023-01-07,5575,2023-01-07
Puerto Rico,PR,2023-01-14,8844,2023-01-14
Puerto Rico,PR,2023-01-21,7182,2023-01-21
Puerto Rico,PR,2023-01-28,6368,2023-01-28
Puerto Rico,PR,2023-02-04,4838,2023-02-04
Puerto Rico,PR,2023-02-11,4269,2023-02-11
Puerto Rico,PR,2023-02-18,3408,2023-02-18
Puerto Rico,PR,2023-02-25,2876,2023-02-25
Puerto Rico,PR,2023-03-04,2361,2023-03-04
Puerto Rico,PR,2023-03-11,1067,2023-03-11
Rhode Island,RI,2020-01-25,0,2020-01-25
Rhode Island,RI,2020-02-01,0,2020-02-01
Rhode Island,RI,2020-02-08,0,2020-02-08
Rhode Island,RI,2020-02-15,0,2020-02-15
Rhode Island,RI,2020-02-22,0,2020-02-22
Rhode Island,RI,2020-02-29,0,2020-02-29
Rhode Island,RI,2020-03-07,3,2020-03-07
Rhode Island,RI,2020-03-14,17,2020-03-14
Rhode Island,RI,2020-03-21,49,2020-03-21
Rhode Island,RI,2020-03-28,170,2020-03-28
Rhode Island,RI,2020-04-04,567,2020-04-04
Rhode Island,RI,2020-04-11,1543,2020-04-11
Rhode Island,RI,2020-04-18,1997,2020-04-18
Rhode Island,RI,2020-04-25,2672,2020-04-25
Rhode Island,RI,2020-05-02,2262,2020-05-02
Rhode Island,RI,2020-05-09,437,2020-05-09
Rhode Island,RI,2020-05-16,2560,2020-05-16
Rhode Island,RI,2020-05-23,1659,2020-05-23
Rhode Island,RI,2020-05-30,623,2020-05-30
Rhode Island,RI,2020-06-06,0,2020-06-06
Rhode Island,RI,2020-06-13,1006,2020-06-13
Rhode Island,RI,2020-06-20,447,2020-06-20
Rhode Island,RI,2020-06-27,421,2020-06-27
Rhode Island,RI,2020-07-04,558,2020-07-04
Rhode Island,RI,2020-07-11,21,2020-07-11
Rhode Island,RI,2020-07-18,725,2020-07-18
Rhode Island,RI,2020-07-25,487,2020-07-25
Rhode Island,RI,2020-08-01,724,2020-08-01
Rhode Island,RI,2020-08-08,616,2020-08-08
Rhode Island,RI,2020-08-15,710,2020-08-15
Rhode Island,RI,2020-08-22,639,2020-08-22
Rhode Island,RI,2020-08-29,689,2020-08-29
Rhode Island,RI,2020-09-05,641,2020-09-05
Rhode Island,RI,2020-09-12,662,2020-09-12
Rhode Island,RI,2020-09-19,621,2020-09-19
Rhode Island,RI,2020-09-26,655,2020-09-26
Rhode Island,RI,2020-10-03,895,2020-10-03
Rhode Island,RI,2020-10-10,1200,2020-10-10
Rhode Island,RI,2020-10-17,1415,2020-10-17
Rhode Island,RI,2020-10-24,2358,2020-10-24
Rhode Island,RI,2020-10-31,2825,2020-10-31
Rhode Island,RI,2020-11-07,3506,2020-11-07
Rhode Island,RI,2020-11-14,4629,2020-11-14
Rhode Island,RI,2020-11-21,5109,2020-11-21
Rhode Island,RI,2020-11-28,7836,2020-11-28
Rhode Island,RI,2020-12-05,6119,2020-12-05
Rhode Island,RI,2020-12-12,8226,2020-12-12
Rhode Island,RI,2020-12-19,7870,2020-12-19
Rhode Island,RI,2020-12-26,5897,2020-12-26
Rhode Island,RI,2021-01-02,5883,2021-01-02
Rhode Island,RI,2021-01-09,7726,2021-01-09
Rhode Island,RI,2021-01-16,7152,2021-01-16
Rhode Island,RI,2021-01-23,5524,2021-01-23
Rhode Island,RI,2021-01-30,4844,2021-01-30
Rhode Island,RI,2021-02-06,4171,2021-02-06
Rhode Island,RI,2021-02-13,2978,2021-02-13
Rhode Island,RI,2021-02-20,2782,2021-02-20
Rhode Island,RI,2021-02-27,2350,2021-02-27
Rhode Island,RI,2021-03-06,2413,2021-03-06
Rhode Island,RI,2021-03-13,2152,2021-03-13
Rhode Island,RI,2021-03-20,2487,2021-03-20
Rhode Island,RI,2021-03-27,2282,2021-03-27
Rhode Island,RI,2021-04-03,2063,2021-04-03
Rhode Island,RI,2021-04-10,2742,2021-04-10
Rhode Island,RI,2021-04-17,2786,2021-04-17
Rhode Island,RI,2021-04-24,2563,2021-04-24
Rhode Island,RI,2021-05-01,2080,2021-05-01
Rhode Island,RI,2021-05-08,1682,2021-05-08
Rhode Island,RI,2021-05-15,1220,2021-05-15
Rhode Island,RI,2021-05-22,0,2021-05-22
Rhode Island,RI,2021-05-29,1513,2021-05-29
Rhode Island,RI,2021-06-05,408,2021-06-05
Rhode Island,RI,2021-06-12,230,2021-06-12
Rhode Island,RI,2021-06-19,186,2021-06-19
Rhode Island,RI,2021-06-26,148,2021-06-26
Rhode Island,RI,2021-07-03,145,2021-07-03
Rhode Island,RI,2021-07-10,153,2021-07-10
Rhode Island,RI,2021-07-17,242,2021-07-17
Rhode Island,RI,2021-07-24,476,2021-07-24
Rhode Island,RI,2021-07-31,892,2021-07-31
Rhode Island,RI,2021-08-07,994,2021-08-07
Rhode Island,RI,2021-08-14,1437,2021-08-14
Rhode Island,RI,2021-08-21,1677,2021-08-21
Rhode Island,RI,2021-08-28,1910,2021-08-28
Rhode Island,RI,2021-09-04,1749,2021-09-04
Rhode Island,RI,2021-09-11,2071,2021-09-11
Rhode Island,RI,2021-09-18,2079,2021-09-18
Rhode Island,RI,2021-09-25,3859,2021-09-25
Rhode Island,RI,2021-10-02,1942,2021-10-02
Rhode Island,RI,2021-10-09,1871,2021-10-09
Rhode Island,RI,2021-10-16,1755,2021-10-16
Rhode Island,RI,2021-10-23,1818,2021-10-23
Rhode Island,RI,2021-10-30,1874,2021-10-30
Rhode Island,RI,2021-11-06,1383,2021-11-06
Rhode Island,RI,2021-11-13,1696,2021-11-13
Rhode Island,RI,2021-11-20,3050,2021-11-20
Rhode Island,RI,2021-11-27,3057,2021-11-27
Rhode Island,RI,2021-12-04,6297,2021-12-04
Rhode Island,RI,2021-12-11,6417,2021-12-11
Rhode Island,RI,2021-12-18,7478,2021-12-18
Rhode Island,RI,2021-12-25,8475,2021-12-25
Rhode Island,RI,2022-01-01,13868,2022-01-01
Rhode Island,RI,2022-01-08,20729,2022-01-08
Rhode Island,RI,2022-01-15,31445,2022-01-15
Rhode Island,RI,2022-01-22,30912,2022-01-22
Rhode Island,RI,2022-01-29,17487,2022-01-29
Rhode Island,RI,2022-02-05,10655,2022-02-05
Rhode Island,RI,2022-02-12,5652,2022-02-12
Rhode Island,RI,2022-02-19,3668,2022-02-19
Rhode Island,RI,2022-02-26,1953,2022-02-26
Rhode Island,RI,2022-03-05,1525,2022-03-05
Rhode Island,RI,2022-03-12,1656,2022-03-12
Rhode Island,RI,2022-03-19,1512,2022-03-19
Rhode Island,RI,2022-03-26,1441,2022-03-26
Rhode Island,RI,2022-04-02,1777,2022-04-02
Rhode Island,RI,2022-04-09,1864,2022-04-09
Rhode Island,RI,2022-04-16,2090,2022-04-16
Rhode Island,RI,2022-04-23,2784,2022-04-23
Rhode Island,RI,2022-04-30,2704,2022-04-30
Rhode Island,RI,2022-05-07,3316,2022-05-07
Rhode Island,RI,2022-05-14,4291,2022-05-14
Rhode Island,RI,2022-05-21,5176,2022-05-21
Rhode Island,RI,2022-05-28,4921,2022-05-28
Rhode Island,RI,2022-06-04,3805,2022-06-04
Rhode Island,RI,2022-06-11,3268,2022-06-11
Rhode Island,RI,2022-06-18,2687,2022-06-18
Rhode Island,RI,2022-06-25,2019,2022-06-25
Rhode Island,RI,2022-07-02,1729,2022-07-02
Rhode Island,RI,2022-07-09,1835,2022-07-09
Rhode Island,RI,2022-07-16,1718,2022-07-16
Rhode Island,RI,2022-07-23,1814,2022-07-23
Rhode Island,RI,2022-07-30,1788,2022-07-30
Rhode Island,RI,2022-08-06,1855,2022-08-06
Rhode Island,RI,2022-08-13,2087,2022-08-13
Rhode Island,RI,2022-08-20,1672,2022-08-20
Rhode Island,RI,2022-08-27,1707,2022-08-27
Rhode Island,RI,2022-09-03,1997,2022-09-03
Rhode Island,RI,2022-09-10,1540,2022-09-10
Rhode Island,RI,2022-09-17,1564,2022-09-17
Rhode Island,RI,2022-09-24,1824,2022-09-24
Rhode Island,RI,2022-10-01,1898,2022-10-01
Rhode Island,RI,2022-10-08,1781,2022-10-08
Rhode Island,RI,2022-10-15,1632,2022-10-15
Rhode Island,RI,2022-10-22,1762,2022-10-22
Rhode Island,RI,2022-10-29,1406,2022-10-29
Rhode Island,RI,2022-11-05,1306,2022-11-05
Rhode Island,RI,2022-11-12,1305,2022-11-12
Rhode Island,RI,2022-11-19,1125,2022-11-19
Rhode Island,RI,2022-11-26,1126,2022-11-26
Rhode Island,RI,2022-12-03,1068,2022-12-03
Rhode Island,RI,2022-12-10,1801,2022-12-10
Rhode Island,RI,2022-12-17,1919,2022-12-17
Rhode Island,RI,2022-12-24,1953,2022-12-24
Rhode Island,RI,2022-12-31,0,2022-12-31
Rhode Island,RI,2023-01-07,4561,2023-01-07
Rhode Island,RI,2023-01-14,2353,2023-01-14
Rhode Island,RI,2023-01-21,1998,2023-01-21
Rhode Island,RI,2023-01-28,1654,2023-01-28
Rhode Island,RI,2023-02-04,1593,2023-02-04
Rhode Island,RI,2023-02-11,1358,2023-02-11
Rhode Island,RI,2023-02-18,1094,2023-02-18
Rhode Island,RI,2023-02-25,1000,2023-02-25
Rhode Island,RI,2023-03-04,789,2023-03-04
Rhode Island,RI,2023-03-11,0,2023-03-11
South Carolina,SC,2020-01-25,-3073,2020-01-25
South Carolina,SC,2020-02-01,0,2020-02-01
South Carolina,SC,2020-02-08,0,2020-02-08
South Carolina,SC,2020-02-15,0,2020-02-15
South Carolina,SC,2020-02-22,0,2020-02-22
South Carolina,SC,2020-02-29,0,2020-02-29
South Carolina,SC,2020-03-07,2,2020-03-07
South Carolina,SC,2020-03-14,17,2020-03-14
South Carolina,SC,2020-03-21,154,2020-03-21
South Carolina,SC,2020-03-28,487,2020-03-28
South Carolina,SC,2020-04-04,1255,2020-04-04
South Carolina,SC,2020-04-11,1293,2020-04-11
South Carolina,SC,2020-04-18,1038,2020-04-18
South Carolina,SC,2020-04-25,1002,2020-04-25
South Carolina,SC,2020-05-02,1240,2020-05-02
South Carolina,SC,2020-05-09,1042,2020-05-09
South Carolina,SC,2020-05-16,1133,2020-05-16
South Carolina,SC,2020-05-23,1232,2020-05-23
South Carolina,SC,2020-05-30,1500,2020-05-30
South Carolina,SC,2020-06-06,2139,2020-06-06
South Carolina,SC,2020-06-13,4421,2020-06-13
South Carolina,SC,2020-06-20,5801,2020-06-20
South Carolina,SC,2020-06-27,8184,2020-06-27
South Carolina,SC,2020-07-04,11446,2020-07-04
South Carolina,SC,2020-07-11,11316,2020-07-11
South Carolina,SC,2020-07-18,12910,2020-07-18
South Carolina,SC,2020-07-25,12396,2020-07-25
South Carolina,SC,2020-08-01,10591,2020-08-01
South Carolina,SC,2020-08-08,8861,2020-08-08
South Carolina,SC,2020-08-15,6422,2020-08-15
South Carolina,SC,2020-08-22,5413,2020-08-22
South Carolina,SC,2020-08-29,5954,2020-08-29
South Carolina,SC,2020-09-05,7041,2020-09-05
South Carolina,SC,2020-09-12,5689,2020-09-12
South Carolina,SC,2020-09-19,7260,2020-09-19
South Carolina,SC,2020-09-26,8034,2020-09-26
South Carolina,SC,2020-10-03,5618,2020-10-03
South Carolina,SC,2020-10-10,5730,2020-10-10
South Carolina,SC,2020-10-17,6590,2020-10-17
South Carolina,SC,2020-10-24,6129,2020-10-24
South Carolina,SC,2020-10-31,7272,2020-10-31
South Carolina,SC,2020-11-07,8130,2020-11-07
South Carolina,SC,2020-11-14,9273,2020-11-14
South Carolina,SC,2020-11-21,11004,2020-11-21
South Carolina,SC,2020-11-28,9892,2020-11-28
South Carolina,SC,2020-12-05,14324,2020-12-05
South Carolina,SC,2020-12-12,19563,2020-12-12
South Carolina,SC,2020-12-19,21739,2020-12-19
South Carolina,SC,2020-12-26,18355,2020-12-26
South Carolina,SC,2021-01-02,23826,2021-01-02
South Carolina,SC,2021-01-09,37366,2021-01-09
South Carolina,SC,2021-01-16,32338,2021-01-16
South Carolina,SC,2021-01-23,31367,2021-01-23
South Carolina,SC,2021-01-30,25996,2021-01-30
South Carolina,SC,2021-02-06,23203,2021-02-06
South Carolina,SC,2021-02-13,20152,2021-02-13
South Carolina,SC,2021-02-20,18137,2021-02-20
South Carolina,SC,2021-02-27,13795,2021-02-27
South Carolina,SC,2021-03-06,9385,2021-03-06
South Carolina,SC,2021-03-13,8092,2021-03-13
South Carolina,SC,2021-03-20,7841,2021-03-20
South Carolina,SC,2021-03-27,7722,2021-03-27
South Carolina,SC,2021-04-03,7159,2021-04-03
South Carolina,SC,2021-04-10,6502,2021-04-10
South Carolina,SC,2021-04-17,6485,2021-04-17
South Carolina,SC,2021-04-24,5968,2021-04-24
South Carolina,SC,2021-05-01,5331,2021-05-01
South Carolina,SC,2021-05-08,4436,2021-05-08
South Carolina,SC,2021-05-15,4109,2021-05-15
South Carolina,SC,2021-05-22,2521,2021-05-22
South Carolina,SC,2021-05-29,2222,2021-05-29
South Carolina,SC,2021-06-05,1024,2021-06-05
South Carolina,SC,2021-06-12,853,2021-06-12
South Carolina,SC,2021-06-19,675,2021-06-19
South Carolina,SC,2021-06-26,722,2021-06-26
South Carolina,SC,2021-07-03,1112,2021-07-03
South Carolina,SC,2021-07-10,1682,2021-07-10
South Carolina,SC,2021-07-17,2890,2021-07-17
South Carolina,SC,2021-07-24,5030,2021-07-24
South Carolina,SC,2021-07-31,10315,2021-07-31
South Carolina,SC,2021-08-07,17162,2021-08-07
South Carolina,SC,2021-08-14,22003,2021-08-14
South Carolina,SC,2021-08-21,25346,2021-08-21
South Carolina,SC,2021-08-28,32606,2021-08-28
South Carolina,SC,2021-09-04,38113,2021-09-04
South Carolina,SC,2021-09-11,31674,2021-09-11
South Carolina,SC,2021-09-18,35152,2021-09-18
South Carolina,SC,2021-09-25,22396,2021-09-25
South Carolina,SC,2021-10-02,18769,2021-10-02
South Carolina,SC,2021-10-09,13644,2021-10-09
South Carolina,SC,2021-10-16,9969,2021-10-16
South Carolina,SC,2021-10-23,7090,2021-10-23
South Carolina,SC,2021-10-30,6080,2021-10-30
South Carolina,SC,2021-11-06,5177,2021-11-06
South Carolina,SC,2021-11-13,4616,2021-11-13
South Carolina,SC,2021-11-20,4679,2021-11-20
South Carolina,SC,2021-11-27,4060,2021-11-27
South Carolina,SC,2021-12-04,6038,2021-12-04
South Carolina,SC,2021-12-11,7355,2021-12-11
South Carolina,SC,2021-12-18,7130,2021-12-18
South Carolina,SC,2021-12-25,8367,2021-12-25
South Carolina,SC,2022-01-01,30746,2022-01-01
South Carolina,SC,2022-01-08,72932,2022-01-08
South Carolina,SC,2022-01-15,104873,2022-01-15
South Carolina,SC,2022-01-22,112585,2022-01-22
South Carolina,SC,2022-01-29,89406,2022-01-29
South Carolina,SC,2022-02-05,51817,2022-02-05
South Carolina,SC,2022-02-12,24134,2022-02-12
South Carolina,SC,2022-02-19,18570,2022-02-19
South Carolina,SC,2022-02-26,9433,2022-02-26
South Carolina,SC,2022-03-05,3763,2022-03-05
South Carolina,SC,2022-03-12,2285,2022-03-12
South Carolina,SC,2022-03-19,618,2022-03-19
South Carolina,SC,2022-03-26,1376,2022-03-26
South Carolina,SC,2022-04-02,1022,2022-04-02
South Carolina,SC,2022-04-09,1565,2022-04-09
South Carolina,SC,2022-04-16,898,2022-04-16
South Carolina,SC,2022-04-23,1496,2022-04-23
South Carolina,SC,2022-04-30,2181,2022-04-30
South Carolina,SC,2022-05-07,6144,2022-05-07
South Carolina,SC,2022-05-14,4630,2022-05-14
South Carolina,SC,2022-05-21,5753,2022-05-21
South Carolina,SC,2022-05-28,8034,2022-05-28
South Carolina,SC,2022-06-04,9205,2022-06-04
South Carolina,SC,2022-06-11,9456,2022-06-11
South Carolina,SC,2022-06-18,10348,2022-06-18
South Carolina,SC,2022-06-25,10621,2022-06-25
South Carolina,SC,2022-07-02,11014,2022-07-02
South Carolina,SC,2022-07-09,13733,2022-07-09
South Carolina,SC,2022-07-16,13446,2022-07-16
South Carolina,SC,2022-07-23,13918,2022-07-23
South Carolina,SC,2022-07-30,17662,2022-07-30
South Carolina,SC,2022-08-06,15956,2022-08-06
South Carolina,SC,2022-08-13,15987,2022-08-13
South Carolina,SC,2022-08-20,13640,2022-08-20
South Carolina,SC,2022-08-27,10272,2022-08-27
South Carolina,SC,2022-09-03,13261,2022-09-03
South Carolina,SC,2022-09-10,13359,2022-09-10
South Carolina,SC,2022-09-17,9106,2022-09-17
South Carolina,SC,2022-09-24,6693,2022-09-24
South Carolina,SC,2022-10-01,4635,2022-10-01
South Carolina,SC,2022-10-08,4207,2022-10-08
South Carolina,SC,2022-10-15,3153,2022-10-15
South Carolina,SC,2022-10-22,3166,2022-10-22
South Carolina,SC,2022-10-29,3093,2022-10-29
South Carolina,SC,2022-11-05,3467,2022-11-05
South Carolina,SC,2022-11-12,4173,2022-11-12
South Carolina,SC,2022-11-19,2954,2022-11-19
South Carolina,SC,2022-11-26,3064,2022-11-26
South Carolina,SC,2022-12-03,3028,2022-12-03
South Carolina,SC,2022-12-10,6789,2022-12-10
South Carolina,SC,2022-12-17,6478,2022-12-17
South Carolina,SC,2022-12-24,8558,2022-12-24
South Carolina,SC,2022-12-31,9855,2022-12-31
South Carolina,SC,2023-01-07,10590,2023-01-07
South Carolina,SC,2023-01-14,11284,2023-01-14
South Carolina,SC,2023-01-21,8033,2023-01-21
South Carolina,SC,2023-01-28,7053,2023-01-28
South Carolina,SC,2023-02-04,5939,2023-02-04
South Carolina,SC,2023-02-11,5588,2023-02-11
South Carolina,SC,2023-02-18,4867,2023-02-18
South Carolina,SC,2023-02-25,4207,2023-02-25
South Carolina,SC,2023-03-04,6111,2023-03-04
South Carolina,SC,2023-03-11,2837,2023-03-11
South Dakota,SD,2020-01-25,0,2020-01-25
South Dakota,SD,2020-02-01,0,2020-02-01
South Dakota,SD,2020-02-08,0,2020-02-08
South Dakota,SD,2020-02-15,0,2020-02-15
South Dakota,SD,2020-02-22,0,2020-02-22
South Dakota,SD,2020-02-29,0,2020-02-29
South Dakota,SD,2020-03-07,0,2020-03-07
South Dakota,SD,2020-03-14,8,2020-03-14
South Dakota,SD,2020-03-21,6,2020-03-21
South Dakota,SD,2020-03-28,54,2020-03-28
South Dakota,SD,2020-04-04,144,2020-04-04
South Dakota,SD,2020-04-11,414,2020-04-11
South Dakota,SD,2020-04-18,915,2020-04-18
South Dakota,SD,2020-04-25,606,2020-04-25
South Dakota,SD,2020-05-02,440,2020-05-02
South Dakota,SD,2020-05-09,805,2020-05-09
South Dakota,SD,2020-05-16,567,2020-05-16
South Dakota,SD,2020-05-23,505,2020-05-23
South Dakota,SD,2020-05-30,495,2020-05-30
South Dakota,SD,2020-06-06,404,2020-06-06
South Dakota,SD,2020-06-13,464,2020-06-13
South Dakota,SD,2020-06-20,416,2020-06-20
South Dakota,SD,2020-06-27,379,2020-06-27
South Dakota,SD,2020-07-04,406,2020-07-04
South Dakota,SD,2020-07-11,426,2020-07-11
South Dakota,SD,2020-07-18,407,2020-07-18
South Dakota,SD,2020-07-25,440,2020-07-25
South Dakota,SD,2020-08-01,555,2020-08-01
South Dakota,SD,2020-08-08,619,2020-08-08
South Dakota,SD,2020-08-15,642,2020-08-15
South Dakota,SD,2020-08-22,1018,2020-08-22
South Dakota,SD,2020-08-29,1808,2020-08-29
South Dakota,SD,2020-09-05,1945,2020-09-05
South Dakota,SD,2020-09-12,1549,2020-09-12
South Dakota,SD,2020-09-19,2006,2020-09-19
South Dakota,SD,2020-09-26,2687,2020-09-26
South Dakota,SD,2020-10-03,2855,2020-10-03
South Dakota,SD,2020-10-10,3962,2020-10-10
South Dakota,SD,2020-10-17,4664,2020-10-17
South Dakota,SD,2020-10-24,5530,2020-10-24
South Dakota,SD,2020-10-31,7852,2020-10-31
South Dakota,SD,2020-11-07,7982,2020-11-07
South Dakota,SD,2020-11-14,10206,2020-11-14
South Dakota,SD,2020-11-21,8033,2020-11-21
South Dakota,SD,2020-11-28,6886,2020-11-28
South Dakota,SD,2020-12-05,6205,2020-12-05
South Dakota,SD,2020-12-12,5102,2020-12-12
South Dakota,SD,2020-12-19,3929,2020-12-19
South Dakota,SD,2020-12-26,2628,2020-12-26
South Dakota,SD,2021-01-02,2865,2021-01-02
South Dakota,SD,2021-01-09,3062,2021-01-09
South Dakota,SD,2021-01-16,2367,2021-01-16
South Dakota,SD,2021-01-23,1680,2021-01-23
South Dakota,SD,2021-01-30,1127,2021-01-30
South Dakota,SD,2021-02-06,1064,2021-02-06
South Dakota,SD,2021-02-13,1073,2021-02-13
South Dakota,SD,2021-02-20,963,2021-02-20
South Dakota,SD,2021-02-27,1127,2021-02-27
South Dakota,SD,2021-03-06,1078,2021-03-06
South Dakota,SD,2021-03-13,1113,2021-03-13
South Dakota,SD,2021-03-20,1224,2021-03-20
South Dakota,SD,2021-03-27,1363,2021-03-27
South Dakota,SD,2021-04-03,1290,2021-04-03
South Dakota,SD,2021-04-10,1345,2021-04-10
South Dakota,SD,2021-04-17,1349,2021-04-17
South Dakota,SD,2021-04-24,930,2021-04-24
South Dakota,SD,2021-05-01,672,2021-05-01
South Dakota,SD,2021-05-08,575,2021-05-08
South Dakota,SD,2021-05-15,410,2021-05-15
South Dakota,SD,2021-05-22,267,2021-05-22
South Dakota,SD,2021-05-29,242,2021-05-29
South Dakota,SD,2021-06-05,99,2021-06-05
South Dakota,SD,2021-06-12,82,2021-06-12
South Dakota,SD,2021-06-19,56,2021-06-19
South Dakota,SD,2021-06-26,103,2021-06-26
South Dakota,SD,2021-07-03,100,2021-07-03
South Dakota,SD,2021-07-10,60,2021-07-10
South Dakota,SD,2021-07-17,112,2021-07-17
South Dakota,SD,2021-07-24,197,2021-07-24
South Dakota,SD,2021-07-31,265,2021-07-31
South Dakota,SD,2021-08-07,375,2021-08-07
South Dakota,SD,2021-08-14,1150,2021-08-14
South Dakota,SD,2021-08-21,1548,2021-08-21
South Dakota,SD,2021-08-28,2479,2021-08-28
South Dakota,SD,2021-09-04,3079,2021-09-04
South Dakota,SD,2021-09-11,2917,2021-09-11
South Dakota,SD,2021-09-18,3184,2021-09-18
South Dakota,SD,2021-09-25,2844,2021-09-25
South Dakota,SD,2021-10-02,2674,2021-10-02
South Dakota,SD,2021-10-09,2346,2021-10-09
South Dakota,SD,2021-10-16,2176,2021-10-16
South Dakota,SD,2021-10-23,2312,2021-10-23
South Dakota,SD,2021-10-30,2173,2021-10-30
South Dakota,SD,2021-11-06,2514,2021-11-06
South Dakota,SD,2021-11-13,2327,2021-11-13
South Dakota,SD,2021-11-20,3053,2021-11-20
South Dakota,SD,2021-11-27,1916,2021-11-27
South Dakota,SD,2021-12-04,3972,2021-12-04
South Dakota,SD,2021-12-11,2976,2021-12-11
South Dakota,SD,2021-12-18,2415,2021-12-18
South Dakota,SD,2021-12-25,2021,2021-12-25
South Dakota,SD,2022-01-01,3529,2022-01-01
South Dakota,SD,2022-01-08,10207,2022-01-08
