state,USPS,datew,incidD,date
Rhode Island,RI,2022-03-12,4,2022-03-12
Rhode Island,RI,2022-03-19,8,2022-03-19
Rhode Island,RI,2022-03-26,9,2022-03-26
Rhode Island,RI,2022-04-02,84,2022-04-02
Rhode Island,RI,2022-04-09,3,2022-04-09
Rhode Island,RI,2022-04-16,2,2022-04-16
Rhode Island,RI,2022-04-23,5,2022-04-23
Rhode Island,RI,2022-04-30,8,2022-04-30
Rhode Island,RI,2022-05-07,4,2022-05-07
Rhode Island,RI,2022-05-14,8,2022-05-14
Rhode Island,RI,2022-05-21,10,2022-05-21
Rhode Island,RI,2022-05-28,15,2022-05-28
Rhode Island,RI,2022-06-04,6,2022-06-04
Rhode Island,RI,2022-06-11,7,2022-06-11
Rhode Island,RI,2022-06-18,6,2022-06-18
Rhode Island,RI,2022-06-25,9,2022-06-25
Rhode Island,RI,2022-07-02,6,2022-07-02
Rhode Island,RI,2022-07-09,4,2022-07-09
Rhode Island,RI,2022-07-16,6,2022-07-16
Rhode Island,RI,2022-07-23,5,2022-07-23
Rhode Island,RI,2022-07-30,4,2022-07-30
Rhode Island,RI,2022-08-06,2,2022-08-06
Rhode Island,RI,2022-08-13,0,2022-08-13
Rhode Island,RI,2022-08-20,4,2022-08-20
Rhode Island,RI,2022-08-27,7,2022-08-27
Rhode Island,RI,2022-09-03,2,2022-09-03
Rhode Island,RI,2022-09-10,7,2022-09-10
Rhode Island,RI,2022-09-17,9,2022-09-17
Rhode Island,RI,2022-09-24,6,2022-09-24
Rhode Island,RI,2022-10-01,2,2022-10-01
Rhode Island,RI,2022-10-08,5,2022-10-08
Rhode Island,RI,2022-10-15,7,2022-10-15
Rhode Island,RI,2022-10-22,5,2022-10-22
Rhode Island,RI,2022-10-29,10,2022-10-29
Rhode Island,RI,2022-11-05,9,2022-11-05
Rhode Island,RI,2022-11-12,20,2022-11-12
Rhode Island,RI,2022-11-19,6,2022-11-19
Rhode Island,RI,2022-11-26,12,2022-11-26
Rhode Island,RI,2022-12-03,3,2022-12-03
Rhode Island,RI,2022-12-10,16,2022-12-10
Rhode Island,RI,2022-12-17,15,2022-12-17
Rhode Island,RI,2022-12-24,7,2022-12-24
Rhode Island,RI,2022-12-31,0,2022-12-31
Rhode Island,RI,2023-01-07,19,2023-01-07
Rhode Island,RI,2023-01-14,9,2023-01-14
Rhode Island,RI,2023-01-21,14,2023-01-21
Rhode Island,RI,2023-01-28,9,2023-01-28
Rhode Island,RI,2023-02-04,12,2023-02-04
Rhode Island,RI,2023-02-11,8,2023-02-11
Rhode Island,RI,2023-02-18,8,2023-02-18
Rhode Island,RI,2023-02-25,11,2023-02-25
Rhode Island,RI,2023-03-04,5,2023-03-04
Rhode Island,RI,2023-03-11,5,2023-03-11
South Carolina,SC,2020-01-25,0,2020-01-25
South Carolina,SC,2020-02-01,0,2020-02-01
South Carolina,SC,2020-02-08,0,2020-02-08
South Carolina,SC,2020-02-15,0,2020-02-15
South Carolina,SC,2020-02-22,0,2020-02-22
South Carolina,SC,2020-02-29,0,2020-02-29
South Carolina,SC,2020-03-07,0,2020-03-07
South Carolina,SC,2020-03-14,0,2020-03-14
South Carolina,SC,2020-03-21,3,2020-03-21
South Carolina,SC,2020-03-28,12,2020-03-28
South Carolina,SC,2020-04-04,25,2020-04-04
South Carolina,SC,2020-04-11,40,2020-04-11
South Carolina,SC,2020-04-18,39,2020-04-18
South Carolina,SC,2020-04-25,47,2020-04-25
South Carolina,SC,2020-05-02,101,2020-05-02
South Carolina,SC,2020-05-09,63,2020-05-09
South Carolina,SC,2020-05-16,50,2020-05-16
South Carolina,SC,2020-05-23,45,2020-05-23
South Carolina,SC,2020-05-30,62,2020-05-30
South Carolina,SC,2020-06-06,58,2020-06-06
South Carolina,SC,2020-06-13,54,2020-06-13
South Carolina,SC,2020-06-20,45,2020-06-20
South Carolina,SC,2020-06-27,67,2020-06-27
South Carolina,SC,2020-07-04,102,2020-07-04
South Carolina,SC,2020-07-11,138,2020-07-11
South Carolina,SC,2020-07-18,184,2020-07-18
South Carolina,SC,2020-07-25,330,2020-07-25
South Carolina,SC,2020-08-01,286,2020-08-01
South Carolina,SC,2020-08-08,256,2020-08-08
South Carolina,SC,2020-08-15,253,2020-08-15
South Carolina,SC,2020-08-22,233,2020-08-22
South Carolina,SC,2020-08-29,205,2020-08-29
South Carolina,SC,2020-09-05,179,2020-09-05
South Carolina,SC,2020-09-12,163,2020-09-12
South Carolina,SC,2020-09-19,148,2020-09-19
South Carolina,SC,2020-09-26,135,2020-09-26
South Carolina,SC,2020-10-03,119,2020-10-03
South Carolina,SC,2020-10-10,109,2020-10-10
South Carolina,SC,2020-10-17,86,2020-10-17
South Carolina,SC,2020-10-24,156,2020-10-24
South Carolina,SC,2020-10-31,142,2020-10-31
South Carolina,SC,2020-11-07,80,2020-11-07
South Carolina,SC,2020-11-14,95,2020-11-14
South Carolina,SC,2020-11-21,164,2020-11-21
South Carolina,SC,2020-11-28,72,2020-11-28
South Carolina,SC,2020-12-05,171,2020-12-05
South Carolina,SC,2020-12-12,168,2020-12-12
South Carolina,SC,2020-12-19,210,2020-12-19
South Carolina,SC,2020-12-26,229,2020-12-26
South Carolina,SC,2021-01-02,261,2021-01-02
South Carolina,SC,2021-01-09,373,2021-01-09
South Carolina,SC,2021-01-16,350,2021-01-16
South Carolina,SC,2021-01-23,371,2021-01-23
South Carolina,SC,2021-01-30,535,2021-01-30
South Carolina,SC,2021-02-06,597,2021-02-06
South Carolina,SC,2021-02-13,300,2021-02-13
South Carolina,SC,2021-02-20,345,2021-02-20
South Carolina,SC,2021-02-27,242,2021-02-27
South Carolina,SC,2021-03-06,221,2021-03-06
South Carolina,SC,2021-03-13,151,2021-03-13
South Carolina,SC,2021-03-20,107,2021-03-20
South Carolina,SC,2021-03-27,127,2021-03-27
South Carolina,SC,2021-04-03,92,2021-04-03
South Carolina,SC,2021-04-10,77,2021-04-10
South Carolina,SC,2021-04-17,48,2021-04-17
South Carolina,SC,2021-04-24,93,2021-04-24
South Carolina,SC,2021-05-01,92,2021-05-01
South Carolina,SC,2021-05-08,80,2021-05-08
South Carolina,SC,2021-05-15,52,2021-05-15
South Carolina,SC,2021-05-22,36,2021-05-22
South Carolina,SC,2021-05-29,54,2021-05-29
South Carolina,SC,2021-06-05,24,2021-06-05
South Carolina,SC,2021-06-12,24,2021-06-12
South Carolina,SC,2021-06-19,24,2021-06-19
South Carolina,SC,2021-06-26,27,2021-06-26
South Carolina,SC,2021-07-03,21,2021-07-03
South Carolina,SC,2021-07-10,16,2021-07-10
South Carolina,SC,2021-07-17,22,2021-07-17
South Carolina,SC,2021-07-24,26,2021-07-24
South Carolina,SC,2021-07-31,26,2021-07-31
South Carolina,SC,2021-08-07,46,2021-08-07
South Carolina,SC,2021-08-14,89,2021-08-14
South Carolina,SC,2021-08-21,174,2021-08-21
South Carolina,SC,2021-08-28,239,2021-08-28
South Carolina,SC,2021-09-04,329,2021-09-04
South Carolina,SC,2021-09-11,368,2021-09-11
South Carolina,SC,2021-09-18,465,2021-09-18
South Carolina,SC,2021-09-25,466,2021-09-25
South Carolina,SC,2021-10-02,490,2021-10-02
South Carolina,SC,2021-10-09,359,2021-10-09
South Carolina,SC,2021-10-16,303,2021-10-16
South Carolina,SC,2021-10-23,240,2021-10-23
South Carolina,SC,2021-10-30,244,2021-10-30
South Carolina,SC,2021-11-06,125,2021-11-06
South Carolina,SC,2021-11-13,142,2021-11-13
South Carolina,SC,2021-11-20,113,2021-11-20
South Carolina,SC,2021-11-27,95,2021-11-27
South Carolina,SC,2021-12-04,83,2021-12-04
South Carolina,SC,2021-12-11,103,2021-12-11
South Carolina,SC,2021-12-18,86,2021-12-18
South Carolina,SC,2021-12-25,89,2021-12-25
South Carolina,SC,2022-01-01,86,2022-01-01
South Carolina,SC,2022-01-08,110,2022-01-08
South Carolina,SC,2022-01-15,168,2022-01-15
South Carolina,SC,2022-01-22,194,2022-01-22
South Carolina,SC,2022-01-29,158,2022-01-29
South Carolina,SC,2022-02-05,525,2022-02-05
South Carolina,SC,2022-02-12,345,2022-02-12
South Carolina,SC,2022-02-19,397,2022-02-19
South Carolina,SC,2022-02-26,257,2022-02-26
South Carolina,SC,2022-03-05,171,2022-03-05
South Carolina,SC,2022-03-12,411,2022-03-12
South Carolina,SC,2022-03-19,8,2022-03-19
South Carolina,SC,2022-03-26,113,2022-03-26
South Carolina,SC,2022-04-02,98,2022-04-02
South Carolina,SC,2022-04-09,59,2022-04-09
South Carolina,SC,2022-04-16,48,2022-04-16
South Carolina,SC,2022-04-23,36,2022-04-23
South Carolina,SC,2022-04-30,33,2022-04-30
South Carolina,SC,2022-05-07,246,2022-05-07
South Carolina,SC,2022-05-14,24,2022-05-14
South Carolina,SC,2022-05-21,22,2022-05-21
South Carolina,SC,2022-05-28,14,2022-05-28
South Carolina,SC,2022-06-04,2,2022-06-04
South Carolina,SC,2022-06-11,63,2022-06-11
South Carolina,SC,2022-06-18,25,2022-06-18
South Carolina,SC,2022-06-25,12,2022-06-25
South Carolina,SC,2022-07-02,26,2022-07-02
South Carolina,SC,2022-07-09,10,2022-07-09
South Carolina,SC,2022-07-16,12,2022-07-16
South Carolina,SC,2022-07-23,77,2022-07-23
South Carolina,SC,2022-07-30,60,2022-07-30
South Carolina,SC,2022-08-06,16,2022-08-06
South Carolina,SC,2022-08-13,7,2022-08-13
South Carolina,SC,2022-08-20,12,2022-08-20
South Carolina,SC,2022-08-27,18,2022-08-27
South Carolina,SC,2022-09-03,18,2022-09-03
South Carolina,SC,2022-09-10,36,2022-09-10
South Carolina,SC,2022-09-17,17,2022-09-17
South Carolina,SC,2022-09-24,15,2022-09-24
South Carolina,SC,2022-10-01,34,2022-10-01
South Carolina,SC,2022-10-08,25,2022-10-08
South Carolina,SC,2022-10-15,78,2022-10-15
South Carolina,SC,2022-10-22,59,2022-10-22
South Carolina,SC,2022-10-29,51,2022-10-29
South Carolina,SC,2022-11-05,55,2022-11-05
South Carolina,SC,2022-11-12,27,2022-11-12
South Carolina,SC,2022-11-19,19,2022-11-19
South Carolina,SC,2022-11-26,28,2022-11-26
South Carolina,SC,2022-12-03,4,2022-12-03
South Carolina,SC,2022-12-10,47,2022-12-10
South Carolina,SC,2022-12-17,25,2022-12-17
South Carolina,SC,2022-12-24,28,2022-12-24
South Carolina,SC,2022-12-31,23,2022-12-31
South Carolina,SC,2023-01-07,15,2023-01-07
South Carolina,SC,2023-01-14,134,2023-01-14
South Carolina,SC,2023-01-21,86,2023-01-21
South Carolina,SC,2023-01-28,24,2023-01-28
South Carolina,SC,2023-02-04,133,2023-02-04
South Carolina,SC,2023-02-11,104,2023-02-11
South Carolina,SC,2023-02-18,63,2023-02-18
South Carolina,SC,2023-02-25,97,2023-02-25
South Carolina,SC,2023-03-04,42,2023-03-04
South Carolina,SC,2023-03-11,68,2023-03-11
South Dakota,SD,2020-01-25,0,2020-01-25
South Dakota,SD,2020-02-01,0,2020-02-01
South Dakota,SD,2020-02-08,0,2020-02-08
South Dakota,SD,2020-02-15,0,2020-02-15
South Dakota,SD,2020-02-22,0,2020-02-22
South Dakota,SD,2020-02-29,0,2020-02-29
South Dakota,SD,2020-03-07,0,2020-03-07
South Dakota,SD,2020-03-14,1,2020-03-14
South Dakota,SD,2020-03-21,0,2020-03-21
South Dakota,SD,2020-03-28,0,2020-03-28
South Dakota,SD,2020-04-04,1,2020-04-04
South Dakota,SD,2020-04-11,4,2020-04-11
South Dakota,SD,2020-04-18,1,2020-04-18
South Dakota,SD,2020-04-25,3,2020-04-25
South Dakota,SD,2020-05-02,11,2020-05-02
South Dakota,SD,2020-05-09,13,2020-05-09
South Dakota,SD,2020-05-16,10,2020-05-16
South Dakota,SD,2020-05-23,6,2020-05-23
South Dakota,SD,2020-05-30,12,2020-05-30
South Dakota,SD,2020-06-06,3,2020-06-06
South Dakota,SD,2020-06-13,10,2020-06-13
South Dakota,SD,2020-06-20,6,2020-06-20
South Dakota,SD,2020-06-27,10,2020-06-27
South Dakota,SD,2020-07-04,6,2020-07-04
South Dakota,SD,2020-07-11,12,2020-07-11
South Dakota,SD,2020-07-18,7,2020-07-18
South Dakota,SD,2020-07-25,6,2020-07-25
South Dakota,SD,2020-08-01,12,2020-08-01
South Dakota,SD,2020-08-08,12,2020-08-08
South Dakota,SD,2020-08-15,6,2020-08-15
South Dakota,SD,2020-08-22,8,2020-08-22
South Dakota,SD,2020-08-29,7,2020-08-29
South Dakota,SD,2020-09-05,6,2020-09-05
South Dakota,SD,2020-09-12,10,2020-09-12
South Dakota,SD,2020-09-19,17,2020-09-19
South Dakota,SD,2020-09-26,18,2020-09-26
South Dakota,SD,2020-10-03,30,2020-10-03
South Dakota,SD,2020-10-10,38,2020-10-10
South Dakota,SD,2020-10-17,29,2020-10-17
South Dakota,SD,2020-10-24,51,2020-10-24
South Dakota,SD,2020-10-31,59,2020-10-31
South Dakota,SD,2020-11-07,98,2020-11-07
South Dakota,SD,2020-11-14,98,2020-11-14
South Dakota,SD,2020-11-21,156,2020-11-21
South Dakota,SD,2020-11-28,165,2020-11-28
South Dakota,SD,2020-12-05,149,2020-12-05
South Dakota,SD,2020-12-12,152,2020-12-12
South Dakota,SD,2020-12-19,107,2020-12-19
South Dakota,SD,2020-12-26,96,2020-12-26
South Dakota,SD,2021-01-02,55,2021-01-02
South Dakota,SD,2021-01-09,69,2021-01-09
South Dakota,SD,2021-01-16,63,2021-01-16
South Dakota,SD,2021-01-23,63,2021-01-23
South Dakota,SD,2021-01-30,79,2021-01-30
South Dakota,SD,2021-02-06,29,2021-02-06
South Dakota,SD,2021-02-13,34,2021-02-13
South Dakota,SD,2021-02-20,21,2021-02-20
South Dakota,SD,2021-02-27,27,2021-02-27
South Dakota,SD,2021-03-06,12,2021-03-06
South Dakota,SD,2021-03-13,11,2021-03-13
South Dakota,SD,2021-03-20,13,2021-03-20
South Dakota,SD,2021-03-27,11,2021-03-27
South Dakota,SD,2021-04-03,5,2021-04-03
South Dakota,SD,2021-04-10,8,2021-04-10
South Dakota,SD,2021-04-17,7,2021-04-17
South Dakota,SD,2021-04-24,5,2021-04-24
South Dakota,SD,2021-05-01,9,2021-05-01
South Dakota,SD,2021-05-08,13,2021-05-08
South Dakota,SD,2021-05-15,11,2021-05-15
South Dakota,SD,2021-05-22,10,2021-05-22
South Dakota,SD,2021-05-29,9,2021-05-29
South Dakota,SD,2021-06-05,12,2021-06-05
South Dakota,SD,2021-06-12,4,2021-06-12
South Dakota,SD,2021-06-19,1,2021-06-19
South Dakota,SD,2021-06-26,3,2021-06-26
South Dakota,SD,2021-07-03,8,2021-07-03
South Dakota,SD,2021-07-10,1,2021-07-10
South Dakota,SD,2021-07-17,2,2021-07-17
South Dakota,SD,2021-07-24,2,2021-07-24
South Dakota,SD,2021-07-31,2,2021-07-31
South Dakota,SD,2021-08-07,7,2021-08-07
South Dakota,SD,2021-08-14,2,2021-08-14
South Dakota,SD,2021-08-21,5,2021-08-21
South Dakota,SD,2021-08-28,5,2021-08-28
South Dakota,SD,2021-09-04,10,2021-09-04
South Dakota,SD,2021-09-11,11,2021-09-11
South Dakota,SD,2021-09-18,16,2021-09-18
South Dakota,SD,2021-09-25,25,2021-09-25
South Dakota,SD,2021-10-02,19,2021-10-02
South Dakota,SD,2021-10-09,26,2021-10-09
South Dakota,SD,2021-10-16,18,2021-10-16
South Dakota,SD,2021-10-23,29,2021-10-23
South Dakota,SD,2021-10-30,17,2021-10-30
South Dakota,SD,2021-11-06,32,2021-11-06
South Dakota,SD,2021-11-13,14,2021-11-13
South Dakota,SD,2021-11-20,24,2021-11-20
South Dakota,SD,2021-11-27,15,2021-11-27
South Dakota,SD,2021-12-04,37,2021-12-04
South Dakota,SD,2021-12-11,41,2021-12-11
South Dakota,SD,2021-12-18,35,2021-12-18
South Dakota,SD,2021-12-25,23,2021-12-25
South Dakota,SD,2022-01-01,32,2022-01-01
South Dakota,SD,2022-01-08,36,2022-01-08
South Dakota,SD,2022-01-15,37,2022-01-15
South Dakota,SD,2022-01-22,42,2022-01-22
South Dakota,SD,2022-01-29,36,2022-01-29
South Dakota,SD,2022-02-05,50,2022-02-05
South Dakota,SD,2022-02-12,43,2022-02-12
South Dakota,SD,2022-02-19,42,2022-02-19
South Dakota,SD,2022-02-26,30,2022-02-26
South Dakota,SD,2022-03-05,25,2022-03-05
South Dakota,SD,2022-03-12,26,2022-03-12
South Dakota,SD,2022-03-19,22,2022-03-19
South Dakota,SD,2022-03-26,5,2022-03-26
South Dakota,SD,2022-04-02,3,2022-04-02
South Dakota,SD,2022-04-09,10,2022-04-09
South Dakota,SD,2022-04-16,5,2022-04-16
South Dakota,SD,2022-04-23,3,2022-04-23
South Dakota,SD,2022-04-30,11,2022-04-30
South Dakota,SD,2022-05-07,3,2022-05-07
South Dakota,SD,2022-05-14,2,2022-05-14
South Dakota,SD,2022-05-21,2,2022-05-21
South Dakota,SD,2022-05-28,8,2022-05-28
South Dakota,SD,2022-06-04,1,2022-06-04
South Dakota,SD,2022-06-11,0,2022-06-11
South Dakota,SD,2022-06-18,3,2022-06-18
South Dakota,SD,2022-06-25,5,2022-06-25
South Dakota,SD,2022-07-02,2,2022-07-02
South Dakota,SD,2022-07-09,2,2022-07-09
South Dakota,SD,2022-07-16,5,2022-07-16
South Dakota,SD,2022-07-23,2,2022-07-23
South Dakota,SD,2022-07-30,9,2022-07-30
South Dakota,SD,2022-08-06,7,2022-08-06
South Dakota,SD,2022-08-13,10,2022-08-13
South Dakota,SD,2022-08-20,6,2022-08-20
South Dakota,SD,2022-08-27,5,2022-08-27
South Dakota,SD,2022-09-03,9,2022-09-03
South Dakota,SD,2022-09-10,9,2022-09-10
South Dakota,SD,2022-09-17,12,2022-09-17
South Dakota,SD,2022-09-24,3,2022-09-24
South Dakota,SD,2022-10-01,4,2022-10-01
South Dakota,SD,2022-10-08,12,2022-10-08
South Dakota,SD,2022-10-15,13,2022-10-15
South Dakota,SD,2022-10-22,3,2022-10-22
South Dakota,SD,2022-10-29,10,2022-10-29
South Dakota,SD,2022-11-05,6,2022-11-05
South Dakota,SD,2022-11-12,13,2022-11-12
South Dakota,SD,2022-11-19,10,2022-11-19
South Dakota,SD,2022-11-26,8,2022-11-26
South Dakota,SD,2022-12-03,3,2022-12-03
South Dakota,SD,2022-12-10,7,2022-12-10
South Dakota,SD,2022-12-17,9,2022-12-17
South Dakota,SD,2022-12-24,1,2022-12-24
South Dakota,SD,2022-12-31,2,2022-12-31
South Dakota,SD,2023-01-07,6,2023-01-07
South Dakota,SD,2023-01-14,9,2023-01-14
South Dakota,SD,2023-01-21,12,2023-01-21
South Dakota,SD,2023-01-28,4,2023-01-28
South Dakota,SD,2023-02-04,3,2023-02-04
South Dakota,SD,2023-02-11,1,2023-02-11
South Dakota,SD,2023-02-18,14,2023-02-18
South Dakota,SD,2023-02-25,8,2023-02-25
South Dakota,SD,2023-03-04,6,2023-03-04
South Dakota,SD,2023-03-11,9,2023-03-11
Tennessee,TN,2020-01-25,0,2020-01-25
Tennessee,TN,2020-02-01,0,2020-02-01
Tennessee,TN,2020-02-08,0,2020-02-08
Tennessee,TN,2020-02-15,0,2020-02-15
Tennessee,TN,2020-02-22,0,2020-02-22
Tennessee,TN,2020-02-29,0,2020-02-29
Tennessee,TN,2020-03-07,0,2020-03-07
Tennessee,TN,2020-03-14,0,2020-03-14
Tennessee,TN,2020-03-21,1,2020-03-21
Tennessee,TN,2020-03-28,6,2020-03-28
Tennessee,TN,2020-04-04,82,2020-04-04
Tennessee,TN,2020-04-11,58,2020-04-11
Tennessee,TN,2020-04-18,44,2020-04-18
Tennessee,TN,2020-04-25,37,2020-04-25
Tennessee,TN,2020-05-02,31,2020-05-02
Tennessee,TN,2020-05-09,37,2020-05-09
Tennessee,TN,2020-05-16,53,2020-05-16
Tennessee,TN,2020-05-23,34,2020-05-23
Tennessee,TN,2020-05-30,35,2020-05-30
Tennessee,TN,2020-06-06,53,2020-06-06
Tennessee,TN,2020-06-13,55,2020-06-13
Tennessee,TN,2020-06-20,52,2020-06-20
Tennessee,TN,2020-06-27,60,2020-06-27
Tennessee,TN,2020-07-04,53,2020-07-04
Tennessee,TN,2020-07-11,101,2020-07-11
Tennessee,TN,2020-07-18,100,2020-07-18
Tennessee,TN,2020-07-25,126,2020-07-25
Tennessee,TN,2020-08-01,103,2020-08-01
Tennessee,TN,2020-08-08,148,2020-08-08
Tennessee,TN,2020-08-15,130,2020-08-15
Tennessee,TN,2020-08-22,218,2020-08-22
Tennessee,TN,2020-08-29,162,2020-08-29
Tennessee,TN,2020-09-05,137,2020-09-05
Tennessee,TN,2020-09-12,202,2020-09-12
Tennessee,TN,2020-09-19,152,2020-09-19
Tennessee,TN,2020-09-26,158,2020-09-26
Tennessee,TN,2020-10-03,186,2020-10-03
Tennessee,TN,2020-10-10,198,2020-10-10
Tennessee,TN,2020-10-17,145,2020-10-17
Tennessee,TN,2020-10-24,197,2020-10-24
Tennessee,TN,2020-10-31,253,2020-10-31
Tennessee,TN,2020-11-07,237,2020-11-07
Tennessee,TN,2020-11-14,287,2020-11-14
Tennessee,TN,2020-11-21,334,2020-11-21
Tennessee,TN,2020-11-28,330,2020-11-28
Tennessee,TN,2020-12-05,364,2020-12-05
Tennessee,TN,2020-12-12,495,2020-12-12
Tennessee,TN,2020-12-19,617,2020-12-19
Tennessee,TN,2020-12-26,426,2020-12-26
Tennessee,TN,2021-01-02,527,2021-01-02
Tennessee,TN,2021-01-09,734,2021-01-09
Tennessee,TN,2021-01-16,651,2021-01-16
Tennessee,TN,2021-01-23,464,2021-01-23
Tennessee,TN,2021-01-30,755,2021-01-30
Tennessee,TN,2021-02-06,889,2021-02-06
Tennessee,TN,2021-02-13,439,2021-02-13
Tennessee,TN,2021-02-20,213,2021-02-20
Tennessee,TN,2021-02-27,278,2021-02-27
Tennessee,TN,2021-03-06,150,2021-03-06
Tennessee,TN,2021-03-13,108,2021-03-13
Tennessee,TN,2021-03-20,86,2021-03-20
Tennessee,TN,2021-03-27,201,2021-03-27
Tennessee,TN,2021-04-03,70,2021-04-03
Tennessee,TN,2021-04-10,89,2021-04-10
Tennessee,TN,2021-04-17,52,2021-04-17
Tennessee,TN,2021-04-24,81,2021-04-24
Tennessee,TN,2021-05-01,59,2021-05-01
Tennessee,TN,2021-05-08,54,2021-05-08
Tennessee,TN,2021-05-15,66,2021-05-15
Tennessee,TN,2021-05-22,63,2021-05-22
Tennessee,TN,2021-05-29,60,2021-05-29
Tennessee,TN,2021-06-05,33,2021-06-05
Tennessee,TN,2021-06-12,23,2021-06-12
Tennessee,TN,2021-06-19,25,2021-06-19
Tennessee,TN,2021-06-26,32,2021-06-26
Tennessee,TN,2021-07-03,27,2021-07-03
Tennessee,TN,2021-07-10,24,2021-07-10
Tennessee,TN,2021-07-17,40,2021-07-17
Tennessee,TN,2021-07-24,43,2021-07-24
Tennessee,TN,2021-07-31,70,2021-07-31
Tennessee,TN,2021-08-07,89,2021-08-07
Tennessee,TN,2021-08-14,128,2021-08-14
Tennessee,TN,2021-08-21,212,2021-08-21
Tennessee,TN,2021-08-28,235,2021-08-28
Tennessee,TN,2021-09-04,276,2021-09-04
Tennessee,TN,2021-09-11,290,2021-09-11
Tennessee,TN,2021-09-18,436,2021-09-18
Tennessee,TN,2021-09-25,521,2021-09-25
Tennessee,TN,2021-10-02,352,2021-10-02
Tennessee,TN,2021-10-09,291,2021-10-09
Tennessee,TN,2021-10-16,306,2021-10-16
Tennessee,TN,2021-10-23,294,2021-10-23
Tennessee,TN,2021-10-30,202,2021-10-30
Tennessee,TN,2021-11-06,171,2021-11-06
Tennessee,TN,2021-11-13,133,2021-11-13
Tennessee,TN,2021-11-20,168,2021-11-20
Tennessee,TN,2021-11-27,136,2021-11-27
Tennessee,TN,2021-12-04,457,2021-12-04
Tennessee,TN,2021-12-11,303,2021-12-11
Tennessee,TN,2021-12-18,279,2021-12-18
Tennessee,TN,2021-12-25,2379,2021-12-25
Tennessee,TN,2022-01-01,416,2022-01-01
Tennessee,TN,2022-01-08,214,2022-01-08
Tennessee,TN,2022-01-15,598,2022-01-15
Tennessee,TN,2022-01-22,456,2022-01-22
Tennessee,TN,2022-01-29,419,2022-01-29
Tennessee,TN,2022-02-05,451,2022-02-05
Tennessee,TN,2022-02-12,375,2022-02-12
Tennessee,TN,2022-02-19,648,2022-02-19
Tennessee,TN,2022-02-26,499,2022-02-26
Tennessee,TN,2022-03-05,233,2022-03-05
Tennessee,TN,2022-03-12,545,2022-03-12
Tennessee,TN,2022-03-19,202,2022-03-19
Tennessee,TN,2022-03-26,80,2022-03-26
Tennessee,TN,2022-04-02,148,2022-04-02
Tennessee,TN,2022-04-09,383,2022-04-09
Tennessee,TN,2022-04-16,81,2022-04-16
Tennessee,TN,2022-04-23,40,2022-04-23
Tennessee,TN,2022-04-30,23,2022-04-30
Tennessee,TN,2022-05-07,37,2022-05-07
Tennessee,TN,2022-05-14,61,2022-05-14
Tennessee,TN,2022-05-21,109,2022-05-21
Tennessee,TN,2022-05-28,106,2022-05-28
Tennessee,TN,2022-06-04,15,2022-06-04
Tennessee,TN,2022-06-11,49,2022-06-11
Tennessee,TN,2022-06-18,78,2022-06-18
Tennessee,TN,2022-06-25,16,2022-06-25
Tennessee,TN,2022-07-02,91,2022-07-02
Tennessee,TN,2022-07-09,50,2022-07-09
Tennessee,TN,2022-07-16,82,2022-07-16
Tennessee,TN,2022-07-23,95,2022-07-23
Tennessee,TN,2022-07-30,83,2022-07-30
Tennessee,TN,2022-08-06,89,2022-08-06
Tennessee,TN,2022-08-13,107,2022-08-13
Tennessee,TN,2022-08-20,95,2022-08-20
Tennessee,TN,2022-08-27,109,2022-08-27
Tennessee,TN,2022-09-03,94,2022-09-03
Tennessee,TN,2022-09-10,17,2022-09-10
Tennessee,TN,2022-09-17,94,2022-09-17
Tennessee,TN,2022-09-24,128,2022-09-24
Tennessee,TN,2022-10-01,114,2022-10-01
Tennessee,TN,2022-10-08,84,2022-10-08
Tennessee,TN,2022-10-15,58,2022-10-15
Tennessee,TN,2022-10-22,60,2022-10-22
Tennessee,TN,2022-10-29,48,2022-10-29
Tennessee,TN,2022-11-05,74,2022-11-05
Tennessee,TN,2022-11-12,38,2022-11-12
Tennessee,TN,2022-11-19,59,2022-11-19
Tennessee,TN,2022-11-26,12,2022-11-26
Tennessee,TN,2022-12-03,101,2022-12-03
Tennessee,TN,2022-12-10,60,2022-12-10
Tennessee,TN,2022-12-17,82,2022-12-17
Tennessee,TN,2022-12-24,12,2022-12-24
Tennessee,TN,2022-12-31,32,2022-12-31
Tennessee,TN,2023-01-07,80,2023-01-07
Tennessee,TN,2023-01-14,132,2023-01-14
Tennessee,TN,2023-01-21,82,2023-01-21
Tennessee,TN,2023-01-28,94,2023-01-28
Tennessee,TN,2023-02-04,79,2023-02-04
Tennessee,TN,2023-02-11,57,2023-02-11
Tennessee,TN,2023-02-18,56,2023-02-18
Tennessee,TN,2023-02-25,54,2023-02-25
Tennessee,TN,2023-03-04,40,2023-03-04
Tennessee,TN,2023-03-11,76,2023-03-11
Texas,TX,2020-01-25,0,2020-01-25
Texas,TX,2020-02-01,0,2020-02-01
Texas,TX,2020-02-08,0,2020-02-08
Texas,TX,2020-02-15,0,2020-02-15
Texas,TX,2020-02-22,0,2020-02-22
Texas,TX,2020-02-29,0,2020-02-29
Texas,TX,2020-03-07,0,2020-03-07
Texas,TX,2020-03-14,0,2020-03-14
Texas,TX,2020-03-21,8,2020-03-21
Texas,TX,2020-03-28,37,2020-03-28
Texas,TX,2020-04-04,119,2020-04-04
Texas,TX,2020-04-11,171,2020-04-11
Texas,TX,2020-04-18,228,2020-04-18
